tier;name;code;account_prefix;parent;list;priority;fixed_time;status;sources;source_count;variant_count;notes
1;Handlung Bettwäsche mit Papa;;WF;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Heimfahrt BRZG;;BR;;;0;;active;access_Tab_Aufwandserfassung, window_logger_vb5;2;1;
1;Heimfahrt mit LINK-Scooter;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;4;
1;Heimfahrt vom BRZ - Fahrt zu U4 Spittelau;BRFAHF;;;Liste_mittags;0;;active;ablauf_planned, old_cs, yaml_exceptions;3;0;seen 31x across Ablauf files
1;Heimfahrt vom BRZ inkl. Laufen;BRFAHF;;;Liste_Arbeit;1.84;;active;ablauf_planned, csv;2;1;seen 19x across Ablauf files
1;Heimfahrt von Dixi-WC Jägerstr.;BRFAHD;;;Liste_mittags;0;;active;ablauf_planned, ablauf_unplanned, old_cs;3;2;seen 18x across Ablauf files
1;Heimfahrt von DZU tw. Mit TIER-Scooter;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Heimkaraoke (von mir als Veranstaltung angesetzt);KAVAHK;RW;;Liste_nachmittags;2.697;;active;access_Tab_Gewinnaktionen, old_cs;2;0;when=nach Wunschveranstaltung, offerable=True
1;Heimkaraoke / Abbau;;KA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Hero Wars;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Hilfe Papa Schlauch;;WF;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Hinunterbringen schwarze Stellage;;WF;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Holundersaft fassen;LENATW;;;;0;;active;ablauf_planned, ablauf_unplanned;2;1;seen 3x across Ablauf files
1;Häferl waschen;LEMTHW;;;;0;;active;ablauf_planned, ablauf_unplanned;2;0;seen 2x across Ablauf files
1;Häferl waschen / Hustenbonbon fassen;LEMTHW;;;Liste_Morgentoilette;0;;active;ablauf_planned, ablauf_unplanned, old_cs;3;1;seen 348x across Ablauf files
1;Häferl waschen, Hustenbonbon fassen;LEMTHW;;;Liste_Morgentoilette;0;7:40;active;ablauf_planned, ablauf_unplanned, old_cs;3;0;seen 17x across Ablauf files
1;Hände waschen;;;Checkliste Abendzeremonie;Checkliste Abendzeremonie;70.0;;active;ablauf_unplanned, kurtdoku;2;0;unplanned, seen 3x across Ablauf files
1;im Bett;;;;Liste_Abendzeremonie;0;;active;ablauf_planned, old_cs;2;1;seen 381x across Ablauf files
1;Inventur Glühbirnen Papa;;PA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Jause;;LE;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung, access_Tab_Gewinnaktionen, window_logger_vb5;4;1;
1;Jause fassen;LEMTJF;;;Liste_Morgentoilette;1.844;09:00;active;ablauf_planned, ablauf_unplanned, csv, old_cs;4;69;seen 145x across Ablauf files
1;JSSpeccy Amazon Women;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Kalk. Auftrag Heinrich;;SG;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;kaltes Mittagessen fassen;;;;;0;;active;ablauf_planned, ablauf_unplanned;2;1;
1;Kokosmilch Drink fassen;LEMTJF;;;;0;;active;ablauf_planned, ablauf_unplanned;2;0;seen 1x across Ablauf files
1;Kommentierung Video Bells of Bournville Green;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Kommentierung Youtube X-15;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Kommunikation mit Judith;PAWFAF;;;;0;;active;ablauf_planned, ablauf_unplanned;2;61;
1;Kontrolle Programm Plattenkiste;RAMWKO;;;Liste_nachmittags;0;;active;ablauf_planned, old_cs;2;0;seen 9x across Ablauf files
1;Kontrolle Zahnarzt;;GE;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;1;
1;Korr. Titel in Tonträger;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Korr. Window Logger;;KS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Korr.lesen Bewertung der Probleme;;KS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;1;
1;Korrektur Essensplan;;LE;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;2;unplanned, seen 1x across Ablauf files
1;Korrektur Gesamtzeit für geplante Projekte;;KS;;;0;;active;ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung;3;1;
1;Korrektur The Grindy Adventure;CSGAUM;;;Liste_Spiele;1.81;;active;ablauf_planned, ablauf_unplanned, csv;3;3;seen 423x across Ablauf files
1;Korrekturlesen Dokumentation Tod Papa;PADOTO;;;Liste_nachmittags;0;;active;ablauf_planned, ablauf_unplanned, old_cs;3;1;seen 8x across Ablauf files
1;Kurzfahrt Bird-Scooter;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Ladung Akkus E-Zahnbürste;;LE;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;0;unplanned, seen 1x across Ablauf files
1;Ladung Akkus El. Zahnbürste;;LE;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;0;unplanned, seen 1x across Ablauf files
1;Laufen;GELADW;GE;;Liste_mittags;1.8;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aufwandserfassung, old_cs;4;47;seen 3x across Ablauf files
1;Laufen / Scootersuche;GEGYLS;;;Liste_mittags;1.841;;active;ablauf_planned, ablauf_unplanned, csv;3;16;seen 150x across Ablauf files
1;Laufen Dixi-WC Jägerstr.;GELADW;;;Liste_mittags;1.8;;active;ablauf_planned, old_cs;2;0;seen 19x across Ablauf files
1;Lesen Anleitung Solar Shuttle;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Lesen Facebook-Postings 88.6;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Lesen Keyboard Manuals;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Lesen Mail Verwandte;;IN;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Lesen Mailantwort LINK;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Lesen Mails;;IN;;;0;;active;ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung;3;4;
1;Lesen Postings 88.6;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Lesen Service Manual Yamaha PC-100;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Lesen Wohnungsabrechnung;;WF;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Mail an Fabian Broich;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Mail an Hrn. Broich;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Mail an Jan;;IN;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Mail an Judith;PAWFAF;VE;;;0;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung;4;14;
1;Mail an Plattenkiste;;RA;;;0;;active;ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung;3;5;
1;Mail an W. Adams;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Mail an Wilton Adams;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Mail Musikwelle Nicki;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Mail Pirni Prg. Silvesterparty;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Mail Plattenkiste Kriminal-Tango;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Mail Plattenkiste Unchained melody;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Mail Text Life on Miles an Terry;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Mail Tier;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Mail W. Adams;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Mail Wunsch Plattenkiste;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Mailantwort an TIER;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Mailbearbeitung;INMABE;IN;;Liste_nachmittags;1.8;;active;ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung, access_Tab_Gewinnaktionen, old_cs, taskliste;6;2;unplanned, seen 8x across Ablauf files
1;Mailprüfung;INMAPR;;;Liste_Morgentoilette;0;;active;ablauf_planned, ablauf_unplanned, old_cs;3;12;seen 319x across Ablauf files
1;Mails lesen;;BR;;;0;;active;ablauf_unplanned, window_logger_vb5;2;1;unplanned, seen 3x across Ablauf files
1;MAME Channel F Centipede;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;MAME Channel F Pac-Man;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;3;
1;MAME Jr. Pac-Man;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;59;
1;MAME Jr., Pac-Man;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;MAME Klax;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;MAME Lode Runner;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;MAME Mario Bros.;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;4;
1;MAME Masio Bros.;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;MAME Pengo;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;MAME Puzzled;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;MAME Time Pilot '84;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Mario Bros.;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Meldung Sozialbau Jalousienschaden;WFSBMJ;;;Liste_nachmittags;0;;active;ablauf_planned, old_cs;2;1;seen 14x across Ablauf files
1;MESS Colecovision Steamroller;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;MESS MSX Time Pilot;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;MESS Spectrum Amazon Women;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Mist ausleeren;WFMAMA;WF;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;1;unplanned, seen 3x across Ablauf files
1;Mittagesse;;LE;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;2;
1;Mittagessen;LEMEGA;BR;;;0;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung, access_Tab_Gewinnaktionen, window_logger_vb5;6;325;seen 1x across Ablauf files
1;Mittagessen (?);LEMEME;;;Lebenserhaltung;1.845;12:30;active;csv, old_cs;2;0;
1;Mittagessen (von Sati gekocht);LEMESE;;;Lebenserhaltung;1.845;12:30;active;csv, old_cs;2;0;
1;Mittagessen fassen;LEMEME;;;;0;;active;ablauf_planned, ablauf_unplanned;2;32;
1;Mittagspause BRZG;LEMEBR;;;Lebenserhaltung;1.845;12:30;active;ablauf_planned, csv, old_cs;3;32;seen 54x across Ablauf files
1;Morgent. + Frst.;;LE;;;0;;active;access_Tab_Aufwandserfassung, window_logger_vb5;2;0;
1;Mund ausspülen;LEAZMA;;;Liste_Abendzeremonie;0;;active;ablauf_planned, old_cs;2;0;seen 51x across Ablauf files
1;Mund spülen;LEMTMS;;;Liste_Morgentoilette;0;;active;ablauf_planned, ablauf_unplanned, old_cs;3;1;seen 336x across Ablauf files
1;Mund spülen / Teller waschen / Getränk fassen;LEMTTW;;;Liste_Morgentoilette;1.844;;active;ablauf_planned, csv, old_cs;3;6;seen 83x across Ablauf files
1;Musikwunsch Musikwelle;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Musikwunsch Plattenkiste;;RA;;;0;;active;ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung;3;1;
1;Musikwunschaufgabe Musikwelle;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Mystery Lunch;;BR;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;13;
1;Müllentsorgung;;LE;;;0;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aufwandserfassung;3;3;
1;Müllentsorgung LEMÜMÜ;;;;Liste_Arbeit;1.836;10:09;active;ablauf_planned, csv, old_cs;3;0;seen 14x across Ablauf files
1;Nacherfassung Radioscans;;RA;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung, window_logger_vb5;3;2;unplanned, seen 44x across Ablauf files
1;Nachlesen Revision der Hörgewohnheiten und Musiktitel Herbst 2015.doc;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Nachlesen Source Code Pole Position Channel F;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Nachmittagsjause fassen;LENAJA;;;Lebenserhaltung;1.844;16:00;active;ablauf_planned, ablauf_unplanned, csv;3;63;seen 165x across Ablauf files
1;Nachricht an Judith;PAWFAF;;;;0;;active;ablauf_planned, ablauf_unplanned;2;9;
1;Nachspeise fassen;LEMEGA;;;;0;;active;ablauf_planned, ablauf_unplanned;2;2;
1;Nachspielen unbwertete Titel für Papa;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Nachsurfen Hurensohn / Beleidigungen;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Nachtmahl;LEMTTW;LE;;;0;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aufwandserfassung, access_Tab_Gewinnaktionen, window_logger_vb5;5;10;
1;Nachtmahl essen;LENATW;;Checkliste Lebenserhaltung;Checkliste Lebenserhaltung;70.0;;active;ablauf_planned, ablauf_unplanned, kurtdoku;3;5;
1;Nachtmahl fassen;LENANA;;;Liste_nachmittags;1.844;;active;ablauf_planned, ablauf_unplanned, old_cs;3;77;seen 225x across Ablauf files
1;Neustart Handy;;BR;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Nägel schneiden;LENSNS;LE;;Liste_untertags;1.84;08:50;active;ablauf_planned, ablauf_unplanned, access_Tab_Aufwandserfassung, csv, old_cs;5;0;seen 19x across Ablauf files
1;Optimierung Wertungsfaktoren;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Papa heimführen;;PA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Papiersortierung;PAA1SU;WF;;Liste_untertags;1.806;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung, access_Tab_Gewinnaktionen, old_cs, taskliste;7;110;seen 138x across Ablauf files
1;Papiersortierung (Altpapier)(10' +);WFPAAP;;;Liste_untertags;1.81;;active;csv, old_cs;2;0;
1;Papiersortierung (gelesene Werbeprospekte);WFPAWP;;;Liste_untertags;1.809;;active;csv, old_cs;2;0;
1;Papiersortierung (hereingekommene Papiere);WFPAEK;;;Liste_untertags;1.811;;active;csv, old_cs;2;0;
1;PC aussaugen;;PC;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;PC herunterfahren;PCHFHF;;;Liste_Schwimmbad;1.846;07:48;active;ablauf_planned, ablauf_unplanned, csv, old_cs;4;1;seen 841x across Ablauf files
1;PLanung;KSPLPL;KS;;;0;;active;ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung;3;21;
1;Planung / AE;;KS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Planung / Aufwandserfassung;;KS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Planung BRZ;BREPGM;;;Liste_Arbeit;1.84;;active;ablauf_planned, csv, old_cs;3;1;seen 230x across Ablauf files
1;Planung Mittagessen;;LE;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;1;
1;Plaudern mit Xandi's Schwester;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Posting Atariage;CSAAZE;CS;;;0;;active;ablauf_planned, access_Tab_Aufwandserfassung;2;1;seen 1x across Ablauf files
1;Posting Jivestream Green Room;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Posting Musikwunsch Jive Aces Green Room;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Posting Youtube;;IN;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Posting Zeiten Atariage;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung, taskliste;3;0;
1;Prod. Masken aus China;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Produktion Masken aus China;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Prüfung auf eventuell mitzunehmende Dinge;BRAUPR;;Checkliste bei Fortgehen;Liste_Arbeit;75.0;;active;ablauf_planned, csv, kurtdoku, old_cs;4;8;seen 47x across Ablauf files
1;Prüfung Bewässerung Terrasse;WFTEBE;WF;;;0;;active;ablauf_planned, access_Tab_Aufwandserfassung;2;10;seen 38x across Ablauf files
1;Prüfung Tasktool für Windows 10;;KS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Rasieren, dabei div. Surfen, Bearb. Essensplan;LEMTRA;;;;0;;active;ablauf_planned, ablauf_unplanned;2;0;seen 1x across Ablauf files
1;Rasieren, dabei Planung;LEMTRA;;;;0;;active;ablauf_planned, ablauf_unplanned;2;78;seen 2x across Ablauf files
1;Recherche The Voice für Heinrich;;SG;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Reden mit Papa;;PA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Reinigung Waschmuschel;LEMTRW;;;Liste_Morgentoilette;0;;active;ablauf_planned, ablauf_unplanned, old_cs;3;0;seen 381x across Ablauf files
1;Reinigung Zahnputzutensilien, Hände waschen;LEAZHW;;;Liste_Abendzeremonie;0;;active;ablauf_planned, old_cs;2;0;seen 381x across Ablauf files
1;Reparatur Probe-Livestream;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Reparaturversuch Gartenschlauch;;WF;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Rest Betriebsausflug;;BR;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Reverse Engineering Playcard;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Reverse Engineering Yamaha Playcard;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Rückfahrt mit TIER-Scooter;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan / Versand Theaterstück Ronald;;VE;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan / Wunsch Andon FM;RWMPSE;;;;0;;active;ablauf_planned, ablauf_unplanned;2;1;seen 2x across Ablauf files
1;Scan 1. Seite KN-550 Registraturen;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan 88.6 Der Musiksender;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;3;
1;Scan Andon FM;RWMPSE;;;;0;;active;ablauf_planned, ablauf_unplanned;2;5;seen 5x across Ablauf files
1;Scan Anthony Miles Livestream;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Arabella Magic;RWRSMR;;;;0;;active;ablauf_planned, ablauf_unplanned;2;1;seen 3x across Ablauf files
1;Scan Backlink Broadcast;RWMPMP;;;;0;;active;ablauf_planned, ablauf_unplanned;2;2;seen 22x across Ablauf files
1;Scan BBC Radio 2;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div, Livestreams;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Livestreams;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Livestreams + Radiosender;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Radioscans;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Radioscans + Livestreams;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Radiosender;;RA;;;0;;active;ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung, window_logger_vb5;4;1;unplanned, seen 3x across Ablauf files
1;Scan div. Radiosender + Livestream;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Radiosender + Livestreams;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Radiosender + Streams;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Radiosender / Livestream;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Radiosender / Livestreams;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Radiosender / Streams;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Radiosender / Update Radiobewertung;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Radiosender / Update Radiowertung;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div. Radiosender u.a.;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan div.. Livestreams;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Elsie Miles Livestream;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Grok'n Roll;RWMPAR;;;;0;;active;ablauf_planned, ablauf_unplanned;2;9;seen 15x across Ablauf files
1;Scan Hannah Dorman Livestream;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan I101;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan i101 Radio;RWMPMP;;;;0;;active;ablauf_planned, ablauf_unplanned;2;0;seen 1x across Ablauf files
1;Scan Inn-Salzach-Welle;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Jack 2 Oxfordshire;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Jason Lux / Hannah Dorman Livestreams;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Jason Lux Livestream;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Jivestream;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Kronehit;RWMPAR;RW;;;0;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aufwandserfassung;3;8;seen 22x across Ablauf files
1;Scan Livestream Jason Lux / Hannah Doman;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Livestreams Jason Lux / Hannah Dorman;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Marcia & Marc Livestream;;RW;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;0;unplanned, seen 6x across Ablauf files
1;Scan Mark Dennison Livestream;RWMPMP;RW;;;0;;active;ablauf_planned, access_Tab_Aufwandserfassung;2;0;seen 1x across Ablauf files
1;Scan Museumsradio;RWRSMR;RA;;Radio;1.83;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aufwandserfassung, csv, old_cs;5;7;seen 164x across Ablauf files
1;Scan OE24 Radio;RWRSMR;;;;0;;active;ablauf_planned, ablauf_unplanned;2;0;seen 2x across Ablauf files
1;Scan OpenAIR;RWMPMP;;;;0;;active;ablauf_planned, ablauf_unplanned;2;8;seen 12x across Ablauf files
1;Scan Radio Arabella;RWMPMP;RA;;;0;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung;4;4;seen 36x across Ablauf files
1;Scan Radio Arabella / Bearb. Playlist;RWMPMP;;;;0;;active;ablauf_planned, ablauf_unplanned;2;1;
1;Scan Radio Burgenland;;RA;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;1;unplanned, seen 5x across Ablauf files
1;Scan Radio Plattenkiste;RWRSPT;RA;;;0;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung;4;5;
1;Scan Radio Plattenkiste + Livestreams;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Radio Plattenkiste / Jivestream;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Radio Plattenkiste / Livestreams;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Radio Plattenkiste Faschingsparty;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Radio PM Events;RWMPAR;;;;0;;active;ablauf_planned, ablauf_unplanned;2;2;seen 14x across Ablauf files
1;Scan Radio Salzburg;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Radio Salzburg / Jason Lux;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Radio Wien;RWMPAR;RA;;;0;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aufwandserfassung;3;4;seen 8x across Ablauf files
1;Scan Radio Wien + Livestream J. Lux;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
